Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
18095,0,1.202178,2.663514,2.087220,-86.453659,228.848679,168.200851,0.909908,2.191445,2.459018,142.543839,204.198181,148.811890
18096,0,1.202267,2.663407,2.087374,-86.449722,228.848907,168.204346,0.910822,2.191130,2.457683,142.529160,204.285385,148.798752
18097,0,1.202306,2.663399,2.087394,-86.449074,228.848938,168.200745,0.911367,2.190758,2.456609,142.521271,204.367523,148.772476
18098,0,1.202006,2.663547,2.087284,-86.448212,228.848190,168.206573,0.911780,2.190106,2.455744,142.517807,204.446686,148.746719
18099,0,1.202062,2.663479,2.087154,-86.451691,228.852524,168.210999,0.912625,2.189331,2.454630,142.497726,204.530426,148.741440
18100,0,1.202068,2.663500,2.087118,-86.447739,228.850052,168.208405,0.912141,2.188340,2.453846,142.497253,204.598160,148.724426
18101,0,1.202410,2.663532,2.087153,-86.445847,228.851151,168.206451,0.912619,2.187133,2.453327,142.484497,204.664932,148.707718
18102,0,1.202243,2.663543,2.087218,-86.445953,228.851532,168.203186,0.913113,2.185882,2.452514,142.474686,204.731049,148.713257
18103,0,1.202163,2.663430,2.087265,-86.446815,228.852478,168.196899,0.913794,2.184473,2.451936,142.451965,204.791107,148.713104
18104,0,1.202354,2.663397,2.087380,-86.441132,228.853485,168.192657,0.914695,2.183012,2.451911,142.446442,204.849915,148.701416
18105,0,1.202401,2.663344,2.087258,-86.442398,228.854385,168.190048,0.914673,2.181393,2.451638,142.435867,204.901932,148.696976
18106,0,1.202221,2.663465,2.087191,-86.439407,228.855270,168.182602,0.916052,2.179725,2.451462,142.400879,204.961746,148.700851
18107,0,1.202589,2.663481,2.087215,-86.439247,228.855515,168.179565,0.916861,2.177944,2.451463,142.375870,205.017883,148.697662
18108,0,1.202160,2.663529,2.087126,-86.440041,228.859940,168.185013,0.918107,2.176385,2.451473,142.353348,205.074249,148.688324
18109,0,1.202128,2.663561,2.087271,-86.439209,228.856125,168.175385,0.918381,2.175022,2.455323,142.292969,204.973557,148.560745
18110,0,1.202290,2.663365,2.087483,-86.440323,228.861893,168.179108,0.918883,2.173816,2.455317,142.272491,205.032486,148.544861
18111,0,1.202382,2.663498,2.087306,-86.443726,228.862717,168.183853,0.919657,2.172835,2.455046,142.239334,205.097870,148.548569
18112,0,1.202545,2.663460,2.087336,-86.442482,228.860382,168.177933,0.921310,2.171889,2.450653,142.234680,205.337326,148.684860
18113,0,1.202394,2.663490,2.087273,-86.446861,228.860474,168.183197,0.922061,2.171165,2.450206,142.194977,205.415070,148.693588
18114,0,1.202254,2.663424,2.087156,-86.449577,228.859512,168.181656,0.922790,2.170645,2.449574,142.155502,205.493546,148.697922
18115,0,1.202156,2.663465,2.087307,-86.450523,228.858261,168.180435,0.923555,2.170171,2.449168,142.124634,205.561768,148.691406
18116,0,1.202486,2.663373,2.087234,-86.449677,228.858276,168.177185,0.923727,2.169866,2.452816,142.057465,205.450348,148.536942
18117,0,1.202209,2.663444,2.087246,-86.450531,228.853394,168.175156,0.924451,2.169497,2.452110,142.029877,205.521973,148.536194
18118,0,1.202392,2.663441,2.087357,-86.447777,228.854874,168.176727,0.926139,2.168853,2.447222,142.043976,205.786865,148.669495
18119,0,1.202535,2.663386,2.087464,-86.446754,228.852829,168.173279,0.926560,2.168234,2.446527,142.030975,205.848022,148.652405
18120,0,1.202061,2.663464,2.087292,-86.448601,228.854401,168.176666,0.927410,2.167487,2.446267,142.010483,205.920303,148.628098
18121,0,1.202034,2.663548,2.087098,-86.445709,228.855850,168.180313,0.928384,2.166336,2.445797,141.996262,205.991745,148.623657
18122,0,1.202263,2.663454,2.087134,-86.448311,228.853653,168.182343,0.928505,2.165380,2.445215,141.983948,206.056274,148.596100
18123,0,1.202256,2.663566,2.087171,-86.448311,228.853943,168.189636,0.929225,2.164020,2.445116,141.986832,206.114395,148.582718
18124,0,1.202199,2.663452,2.087314,-86.449821,228.851273,168.189270,0.927304,2.163288,2.448959,141.952408,205.957474,148.393616
18125,0,1.202038,2.663517,2.087211,-86.451530,228.854401,168.194763,0.929400,2.162040,2.443730,141.987900,206.218155,148.555008
18126,0,1.202664,2.663467,2.087265,-86.448982,228.854202,168.199966,0.929272,2.160959,2.442897,141.987808,206.281616,148.560699
18127,0,1.202050,2.663452,2.087235,-86.450523,228.850586,168.197678,0.929530,2.160057,2.442147,141.989304,206.341705,148.553024
18128,0,1.202083,2.663496,2.087085,-86.451630,228.851776,168.196503,0.927689,2.159661,2.445321,141.951538,206.179504,148.368958
18129,0,1.202461,2.663481,2.087261,-86.449944,228.850662,168.196701,0.927005,2.158816,2.444331,141.967636,206.248383,148.346252
18130,0,1.202273,2.663412,2.087448,-86.447174,228.852341,168.186829,0.926732,2.158219,2.442849,141.964096,206.321518,148.332993
18131,0,1.202354,2.663429,2.087316,-86.446274,228.853699,168.186783,0.927041,2.157742,2.441709,141.961746,206.403305,148.304733
18132,0,1.202521,2.663584,2.087289,-86.442955,228.852783,168.181061,0.927315,2.157341,2.440056,141.945999,206.489243,148.293549
18133,0,1.202252,2.663549,2.087229,-86.446014,228.855865,168.178391,0.928029,2.156837,2.438952,141.929428,206.571609,148.272949
18134,0,1.202607,2.663528,2.087202,-86.446098,228.854599,168.181320,0.930399,2.155599,2.433781,141.954758,206.890732,148.460327
18135,0,1.201944,2.663478,2.087257,-86.445824,228.856003,168.178085,0.931101,2.154755,2.433042,141.928589,206.976303,148.452972
18136,0,1.202472,2.663551,2.087193,-86.445778,228.854111,168.183121,0.931503,2.153937,2.432364,141.894501,207.057266,148.432419
18137,0,1.202152,2.663463,2.087322,-86.447189,228.854263,168.185608,0.932298,2.153040,2.431656,141.840302,207.150055,148.416138
18138,0,1.202332,2.663472,2.087272,-86.445847,228.856613,168.190506,0.933453,2.151889,2.431457,141.789719,207.243423,148.406723
18139,0,1.202318,2.663456,2.087316,-86.448883,228.857819,168.198502,0.933982,2.150845,2.430563,141.728149,207.322571,148.398483
18140,0,1.202021,2.663451,2.087475,-86.449829,228.857315,168.202560,0.934463,2.149544,2.430329,141.665451,207.397552,148.378036
18141,0,1.202410,2.663430,2.087545,-86.448395,228.857925,168.207413,0.934393,2.147995,2.430068,141.599136,207.468994,148.358261
18142,0,1.202046,2.663496,2.087242,-86.449654,228.859634,168.207245,0.934662,2.146369,2.429624,141.523376,207.530685,148.336212
18143,0,1.202042,2.663550,2.087300,-86.451385,228.858002,168.204010,0.934035,2.144546,2.429757,141.449860,207.595917,148.318283
18144,0,1.202428,2.663498,2.087334,-86.448616,228.854813,168.196945,0.933658,2.142565,2.429892,141.374969,207.639664,148.292953
18145,0,1.202244,2.663473,2.087240,-86.453636,228.854126,168.196609,0.931920,2.140749,2.430182,141.307175,207.694000,148.256271
18146,0,1.202220,2.663454,2.087299,-86.450722,228.854218,168.192093,0.931453,2.138973,2.430253,141.218033,207.737823,148.235992
18147,0,1.202494,2.663493,2.087217,-86.453461,228.853775,168.192169,0.930543,2.137442,2.430221,141.144196,207.778366,148.198074
18148,0,1.202426,2.663345,2.087471,-86.453598,228.852249,168.187897,0.926657,2.136949,2.434142,141.030975,207.571304,147.932755
18149,0,1.202323,2.663446,2.087311,-86.451851,228.852020,168.187302,0.926148,2.136044,2.434047,140.958160,207.605209,147.897415
18150,0,1.202262,2.663536,2.087085,-86.454124,228.856049,168.187073,0.925255,2.135473,2.433652,140.897552,207.633942,147.854828
18151,0,1.202118,2.663540,2.087207,-86.455170,228.857452,168.189774,0.926302,2.134869,2.428526,140.897263,207.905762,148.023834
18152,0,1.202398,2.663454,2.087366,-86.458977,228.856018,168.184570,0.925474,2.135026,2.427921,140.851654,207.936691,147.970764
18153,0,1.202193,2.663446,2.087327,-86.455040,228.856094,168.180588,0.924457,2.135433,2.426984,140.807785,207.967712,147.930573
18154,0,1.202317,2.663458,2.087275,-86.454353,228.856873,168.183319,0.922058,2.136483,2.430858,140.715500,207.757980,147.671356
18155,0,1.202376,2.663375,2.087476,-86.454208,228.858856,168.182159,0.921537,2.137348,2.429628,140.661163,207.797928,147.630188
18156,0,1.202507,2.663419,2.087398,-86.456062,228.862076,168.182770,0.920134,2.138195,2.428512,140.636810,207.826538,147.576797
18157,0,1.202089,2.663536,2.087053,-86.451195,228.863754,168.178650,0.919622,2.139234,2.426787,140.585175,207.855225,147.547928
18158,0,1.202446,2.663389,2.087263,-86.449532,228.864609,168.171646,0.920319,2.139648,2.420890,140.600449,208.131439,147.706314
18159,0,1.202194,2.663435,2.087326,-86.450035,228.861816,168.171600,0.918541,2.140525,2.419347,140.564377,208.157455,147.657257
18160,0,1.202353,2.663480,2.087287,-86.445366,228.864273,168.172302,0.917165,2.140936,2.418350,140.518127,208.197662,147.620621
18161,0,1.202354,2.663429,2.087323,-86.449310,228.864746,168.174942,0.916275,2.141613,2.416872,140.455750,208.235825,147.589813
18162,0,1.202289,2.663417,2.087324,-86.447304,228.863235,168.182907,0.914685,2.142132,2.415341,140.384216,208.265335,147.546951
18163,0,1.202309,2.663456,2.087354,-86.447311,228.862640,168.183319,0.913387,2.142613,2.413816,140.315018,208.310364,147.499557
18164,0,1.202582,2.663430,2.087225,-86.445915,228.860397,168.189941,0.911105,2.143232,2.417136,140.185654,208.121964,147.262009
18165,0,1.202026,2.663488,2.087215,-86.449699,228.859909,168.192764,0.909909,2.143333,2.416098,140.100540,208.183365,147.214905
18166,0,1.202513,2.663445,2.087295,-86.450813,228.859070,168.198242,0.908708,2.143489,2.414842,140.004456,208.233688,147.161484
18167,0,1.202012,2.663415,2.087433,-86.451012,228.854691,168.197098,0.908072,2.143334,2.414064,139.894608,208.296783,147.101578
18168,0,1.202027,2.663431,2.087268,-86.452026,228.852417,168.197662,0.906402,2.142964,2.413528,139.794754,208.363358,147.035721
18169,0,1.202178,2.663530,2.087133,-86.455032,228.852921,168.204025,0.904243,2.143018,2.412564,139.682159,208.420502,146.955917
18170,0,1.202231,2.663432,2.087245,-86.456139,228.851120,168.203308,0.902501,2.143259,2.406301,139.611038,208.711105,147.041077
18171,0,1.202258,2.663468,2.087255,-86.455742,228.849365,168.204971,0.900288,2.143543,2.405166,139.483841,208.782532,146.956253
18172,0,1.202227,2.663492,2.087131,-86.455009,228.849899,168.200684,0.897900,2.143783,2.404068,139.348938,208.846176,146.857681
18173,0,1.202193,2.663452,2.087275,-86.452606,228.848175,168.195938,0.896352,2.143901,2.403236,139.199066,208.928864,146.773727
18174,0,1.202455,2.663422,2.087268,-86.454582,228.847763,168.193420,0.893905,2.144307,2.401839,139.036804,209.017059,146.673370
18175,0,1.202145,2.663514,2.087059,-86.455864,228.847046,168.188919,0.890469,2.144598,2.405529,138.818329,208.860733,146.393997
18176,0,1.202448,2.663434,2.087330,-86.455795,228.849030,168.189972,0.889181,2.144381,2.399306,138.684021,209.192596,146.479309
18177,0,1.202401,2.663446,2.087355,-86.457817,228.849731,168.185928,0.887406,2.144634,2.397822,138.490707,209.274933,146.372971
18178,0,1.202257,2.663503,2.087425,-86.454887,228.851868,168.187012,0.885479,2.144513,2.396393,138.295898,209.352158,146.263260
18179,0,1.202279,2.663500,2.087152,-86.454506,228.854538,168.186508,0.884088,2.144166,2.395947,138.098343,209.446060,146.172134
18180,0,1.202464,2.663419,2.087346,-86.453308,228.854065,168.185989,0.882483,2.143693,2.395502,137.914459,209.546066,146.085052
18181,0,1.202290,2.663514,2.087164,-86.452057,228.856110,168.188538,0.879182,2.143367,2.394989,137.725082,209.631790,145.962280
18182,0,1.202191,2.663404,2.087419,-86.452049,228.856552,168.187943,0.876039,2.142914,2.399535,137.491730,209.493103,145.667282
18183,0,1.202644,2.663455,2.087328,-86.454964,228.861420,168.191666,0.874192,2.142644,2.393823,137.361618,209.802597,145.726624
18184,0,1.202349,2.663500,2.087335,-86.451134,228.862289,168.194977,0.871447,2.142798,2.392561,137.185257,209.879242,145.606812
18185,0,1.202345,2.663432,2.087310,-86.452271,228.865463,168.191742,0.868495,2.143197,2.390948,137.014481,209.950745,145.492599
18186,0,1.202205,2.663524,2.087149,-86.451607,228.865189,168.192093,0.866528,2.143101,2.395145,136.809372,209.800140,145.247391
18187,0,1.202634,2.663489,2.087489,-86.450272,228.866119,168.189301,0.863886,2.143115,2.393591,136.674042,209.844543,145.165634
18188,0,1.202200,2.663498,2.087273,-86.453102,228.866928,168.196426,0.860272,2.142637,2.392143,136.576538,209.850952,145.099304
18189,0,1.202445,2.663481,2.087224,-86.456970,228.866592,168.193542,0.858132,2.142153,2.386005,136.549698,210.068146,145.221298
18190,0,1.202287,2.663334,2.087415,-86.458900,228.862564,168.187637,0.855129,2.142030,2.384650,136.504120,210.065079,145.155457
18191,0,1.202586,2.663521,2.087122,-86.460220,228.864487,168.194138,0.853242,2.142298,2.382965,136.466202,210.080765,145.111084
18192,0,1.202120,2.663479,2.087267,-86.457993,228.866562,168.191940,0.850940,2.143124,2.380576,136.447418,210.085480,145.040131
18193,0,1.202390,2.663562,2.087321,-86.459030,228.866119,168.192093,0.849533,2.144130,2.378482,136.432297,210.111359,144.976242
18194,0,1.202162,2.663469,2.087430,-86.459839,228.862152,168.189590,0.848331,2.145494,2.376024,136.400406,210.159607,144.902969
18195,0,1.202318,2.663506,2.087231,-86.459846,228.865448,168.192337,0.847757,2.147112,2.373164,136.360138,210.223923,144.832947
18196,0,1.202620,2.663474,2.087382,-86.459198,228.862488,168.190201,0.846559,2.148352,2.371079,136.327087,210.305176,144.731415
18197,0,1.202260,2.663389,2.087398,-86.457306,228.861908,168.185196,0.845001,2.149613,2.368811,136.287308,210.382736,144.639282
18198,0,1.202427,2.663458,2.087376,-86.455635,228.859283,168.183746,0.843953,2.150373,2.367137,136.245743,210.458237,144.557220
18199,0,1.202323,2.663545,2.087152,-86.453972,228.857269,168.178894,0.842924,2.151086,2.365619,136.198349,210.522949,144.480621
18200,0,1.202392,2.663427,2.087475,-86.450600,228.857605,168.180435,0.841251,2.151962,2.367755,136.108994,210.408066,144.269485
18201,0,1.202482,2.663518,2.087256,-86.450516,228.855957,168.185638,0.839186,2.152958,2.365489,136.043915,210.460480,144.192123
18202,0,1.202217,2.663456,2.087304,-86.451111,228.856537,168.185211,0.837405,2.153867,2.363913,135.979202,210.511841,144.119812
18203,0,1.202311,2.663478,2.087333,-86.449638,228.858353,168.185394,0.837183,2.154327,2.358797,135.938950,210.730881,144.189133
18204,0,1.202316,2.663363,2.087247,-86.452652,228.857361,168.195084,0.836093,2.154685,2.357519,135.864777,210.773773,144.125946
18205,0,1.202362,2.663560,2.087214,-86.453102,228.855942,168.195770,0.835011,2.154671,2.356923,135.802658,210.818893,144.070145
18206,0,1.202093,2.663565,2.087158,-86.450890,228.857834,168.201477,0.833034,2.154657,2.355829,135.742218,210.852463,144.017502
18207,0,1.202224,2.663504,2.087212,-86.451286,228.856613,168.207809,0.831047,2.154821,2.354535,135.686249,210.870728,143.978516
18208,0,1.201967,2.663523,2.087274,-86.456230,228.857788,168.214279,0.829739,2.154948,2.353642,135.641922,210.875351,143.936996
18209,0,1.202293,2.663409,2.087400,-86.456215,228.858627,168.216599,0.828553,2.155151,2.352801,135.602859,210.895920,143.903030
18210,0,1.202131,2.663463,2.087296,-86.458603,228.854111,168.217911,0.827442,2.155689,2.351222,135.575348,210.905716,143.867432
18211,0,1.202097,2.663474,2.087152,-86.458031,228.856049,168.218170,0.825993,2.156292,2.350137,135.552841,210.925034,143.822159
18212,0,1.202252,2.663408,2.087323,-86.459503,228.853256,168.216583,0.825218,2.156905,2.348925,135.518158,210.960953,143.792389
18213,0,1.201841,2.663452,2.087298,-86.456139,228.855484,168.206741,0.824540,2.157660,2.347443,135.491974,211.004166,143.761871
18214,0,1.202091,2.663519,2.087184,-86.458977,228.855362,168.209625,0.824185,2.158432,2.345988,135.452393,211.055984,143.736313
18215,0,1.201943,2.663521,2.087186,-86.459511,228.855438,168.200562,0.823091,2.159218,2.344737,135.437027,211.108322,143.688354
18216,0,1.202185,2.663489,2.087220,-86.460815,228.858002,168.202972,0.822480,2.160100,2.343002,135.408371,211.170609,143.663345
18217,0,1.202240,2.663482,2.087271,-86.462311,228.857346,168.197586,0.822143,2.161117,2.341383,135.383194,211.231171,143.636429
18218,0,1.202346,2.663392,2.087345,-86.460052,228.860214,168.192352,0.821220,2.162080,2.339906,135.379852,211.279282,143.581329
18219,0,1.202273,2.663455,2.087420,-86.456505,228.859436,168.190933,0.820445,2.163334,2.337708,135.358795,211.323212,143.545303
18220,0,1.202184,2.663441,2.087212,-86.457573,228.862289,168.187988,0.819769,2.164242,2.336015,135.343994,211.371506,143.502701
18221,0,1.202138,2.663483,2.087255,-86.457275,228.862640,168.185089,0.818867,2.165217,2.333895,135.333221,211.420044,143.469284
18222,0,1.202313,2.663554,2.087123,-86.455666,228.861877,168.182404,0.817971,2.166085,2.332150,135.318237,211.478867,143.423233
18223,0,1.202175,2.663595,2.087077,-86.453545,228.863129,168.179459,0.817377,2.166981,2.330768,135.297562,211.533615,143.374008
18224,0,1.202403,2.663436,2.087274,-86.454597,228.864487,168.176559,0.816233,2.167907,2.328692,135.267654,211.587723,143.332779
18225,0,1.202146,2.663436,2.087385,-86.449348,228.862534,168.175522,0.815476,2.168684,2.327313,135.253433,211.641098,143.291550
18226,0,1.202483,2.663522,2.087314,-86.447937,228.863663,168.171219,0.814829,2.169590,2.325824,135.222366,211.691391,143.251419
18227,0,1.202356,2.663442,2.087167,-86.441139,228.861786,168.164948,0.813961,2.170443,2.324296,135.185181,211.746231,143.216354
18228,0,1.202028,2.663501,2.087199,-86.444138,228.862213,168.164627,0.812940,2.171281,2.322488,135.155319,211.793243,143.187622
18229,0,1.202516,2.663514,2.087229,-86.443810,228.861511,168.164200,0.811616,2.171967,2.321185,135.128113,211.832184,143.159424
18230,0,1.202348,2.663464,2.087274,-86.443779,228.861313,168.167053,0.810359,2.172672,2.319801,135.089462,211.871613,143.136063
18231,0,1.202164,2.663458,2.087352,-86.443604,228.859619,168.165466,0.809252,2.173201,2.318362,135.037827,211.914444,143.134659
18232,0,1.202433,2.663473,2.087237,-86.446190,228.859573,168.176117,0.807486,2.173610,2.316773,134.996078,211.955795,143.144714
18233,0,1.202124,2.663455,2.087197,-86.449356,228.857742,168.177414,0.806466,2.173738,2.315974,134.947876,211.988800,143.160110
18234,0,1.202351,2.663488,2.087258,-86.449615,228.858795,168.184189,0.804877,2.173836,2.314765,134.904938,212.024734,143.194107
18235,0,1.202017,2.663473,2.087299,-86.451912,228.853760,168.187790,0.803163,2.173988,2.313776,134.836639,212.055878,143.238907
18236,0,1.202552,2.663324,2.087415,-86.455070,228.855972,168.195572,0.800835,2.174037,2.312505,134.766464,212.079788,143.287231
18237,0,1.202211,2.663513,2.087410,-86.460327,228.852875,168.200012,0.799185,2.173943,2.311516,134.683777,212.114288,143.374176
18238,0,1.202423,2.663434,2.087366,-86.458046,228.850769,168.203613,0.796945,2.173731,2.310113,134.600891,212.129166,143.464432
18239,0,1.202435,2.663388,2.087320,-86.461090,228.850815,168.212616,0.794472,2.173466,2.309138,134.507858,212.152451,143.552795
18240,0,1.202330,2.663452,2.087387,-86.461823,228.853073,168.211563,0.792267,2.173245,2.307694,134.406998,212.181427,143.668945
18241,0,1.202222,2.663468,2.087322,-86.460892,228.852615,168.216400,0.788732,2.172880,2.306661,134.326920,212.213013,143.767166
18242,0,1.202483,2.663442,2.087223,-86.462196,228.856308,168.217072,0.785265,2.172819,2.308884,134.196442,212.071533,143.750198
18243,0,1.202383,2.663450,2.087225,-86.462349,228.856628,168.219284,0.783087,2.172473,2.304099,134.120850,212.293243,144.022537
18244,0,1.202137,2.663505,2.087267,-86.461014,228.855728,168.219833,0.780062,2.172412,2.302479,134.009781,212.325989,144.151428
18245,0,1.201867,2.663496,2.087169,-86.457970,228.858490,168.222107,0.776864,2.172722,2.304494,133.862457,212.204819,144.158875
18246,0,1.202322,2.663453,2.087151,-86.459404,228.861511,168.220612,0.773309,2.172867,2.302861,133.768661,212.250427,144.302032
18247,0,1.202072,2.663540,2.087169,-86.454254,228.864578,168.219299,0.770479,2.173140,2.300600,133.646393,212.295990,144.464279
18248,0,1.202066,2.663449,2.087234,-86.456627,228.863022,168.220734,0.767772,2.173337,2.298575,133.516953,212.352600,144.631058
18249,0,1.202354,2.663524,2.087214,-86.456139,228.862503,168.216278,0.764920,2.173710,2.296166,133.389084,212.399048,144.798096
18250,0,1.202522,2.663406,2.087300,-86.459167,228.866379,168.215012,0.762574,2.173485,2.290661,133.294601,212.627655,145.104401
18251,0,1.202258,2.663541,2.087145,-86.461685,228.867661,168.211990,0.758664,2.173614,2.287709,133.174438,212.671219,145.216202
18252,0,1.202260,2.663453,2.087422,-86.459915,228.869400,168.207718,0.754789,2.173856,2.284834,133.044418,212.724640,145.295563
18253,0,1.202295,2.663519,2.087210,-86.457726,228.866745,168.202164,0.749503,2.173602,2.281708,132.931107,212.790436,145.338821
18254,0,1.202609,2.663599,2.087106,-86.458115,228.868713,168.201492,0.744818,2.173561,2.278757,132.796951,212.848587,145.350403
18255,0,1.202647,2.663462,2.087426,-86.459137,228.867416,168.190140,0.741255,2.173362,2.276421,132.657684,212.922379,145.352844
18256,0,1.202311,2.663484,2.087223,-86.455933,228.868973,168.188522,0.738323,2.173221,2.274814,132.536240,212.978073,145.342926
18257,0,1.202356,2.663364,2.087420,-86.452927,228.865952,168.181412,0.735380,2.173351,2.272838,132.435211,213.037262,145.352859
18258,0,1.202270,2.663454,2.087232,-86.452965,228.863068,168.176468,0.733350,2.173272,2.272043,132.371841,213.063660,145.361069
18259,0,1.202540,2.663405,2.087459,-86.451347,228.862900,168.173920,0.732255,2.173265,2.271115,132.326172,213.079178,145.395798
18260,0,1.202547,2.663567,2.087291,-86.449867,228.864151,168.175522,0.731819,2.173117,2.271040,132.308701,213.065155,145.428421
18261,0,1.202512,2.663439,2.087320,-86.450966,228.862823,168.177002,0.731822,2.172500,2.271916,132.323196,213.051071,145.475067
18262,0,1.202771,2.663450,2.087214,-86.447960,228.858063,168.173340,0.733286,2.171998,2.272857,132.338608,213.024063,145.527313
18263,0,1.202552,2.663456,2.087309,-86.446976,228.858414,168.172623,0.734626,2.171414,2.274161,132.367538,212.999664,145.576920
18264,0,1.202495,2.663412,2.087345,-86.448448,228.852554,168.174500,0.735239,2.170923,2.275685,132.428894,212.967194,145.586853
18265,0,1.202637,2.663415,2.087384,-86.447006,228.855301,168.173340,0.736972,2.170772,2.276555,132.460571,212.965714,145.626251
18266,0,1.202472,2.663378,2.087419,-86.444061,228.853317,168.171448,0.738937,2.170749,2.277323,132.494644,212.976944,145.648956
18267,0,1.202379,2.663459,2.087394,-86.444031,228.849945,168.171295,0.736269,2.172356,2.279807,132.455627,212.718292,145.374924
18268,0,1.202454,2.663508,2.087351,-86.443352,228.849869,168.173492,0.736736,2.173004,2.279218,132.465805,212.735153,145.358109
18269,0,1.202279,2.663415,2.087403,-86.442528,228.849808,168.170380,0.736638,2.173525,2.278332,132.479782,212.755356,145.317581
18270,0,1.202472,2.663366,2.087304,-86.443642,228.849091,168.175064,0.736102,2.173963,2.277345,132.474579,212.779434,145.264923
18271,0,1.202858,2.663499,2.087414,-86.442627,228.844528,168.176682,0.735582,2.174274,2.276459,132.469284,212.819290,145.229340
18272,0,1.202210,2.663478,2.087140,-86.444290,228.845428,168.175461,0.735228,2.174521,2.275437,132.452240,212.846695,145.195450
18273,0,1.202239,2.663402,2.087292,-86.447456,228.846024,168.181549,0.734644,2.174664,2.274795,132.436050,212.868668,145.180710
18274,0,1.202059,2.663470,2.087235,-86.444412,228.844513,168.187012,0.734418,2.174720,2.274655,132.422119,212.875732,145.171783
18275,0,1.202410,2.663493,2.087241,-86.446846,228.843735,168.188614,0.734225,2.174782,2.274529,132.410538,212.876328,145.185837
18276,0,1.202280,2.663545,2.087160,-86.447433,228.847519,168.193909,0.734286,2.174758,2.274683,132.400208,212.870605,145.214798
18277,0,1.201884,2.663442,2.087273,-86.450409,228.846390,168.199677,0.734149,2.174544,2.274829,132.395798,212.842468,145.250702
18278,0,1.202175,2.663456,2.087087,-86.452324,228.847351,168.204971,0.733894,2.174107,2.275763,132.408173,212.815140,145.278763
18279,0,1.202348,2.663471,2.087170,-86.456154,228.849106,168.208496,0.733947,2.173463,2.276620,132.403778,212.789169,145.333145
18280,0,1.202175,2.663470,2.087239,-86.456261,228.852844,168.211700,0.734048,2.172919,2.277853,132.409058,212.765747,145.351044
18281,0,1.202247,2.663482,2.087315,-86.457207,228.854095,168.207642,0.734069,2.172368,2.278421,132.401779,212.751038,145.380676
18282,0,1.202318,2.663486,2.087373,-86.455811,228.857819,168.207458,0.733742,2.172235,2.278402,132.398773,212.737991,145.389038
18283,0,1.202542,2.663485,2.087261,-86.458786,228.862640,168.209000,0.733900,2.172346,2.278496,132.390289,212.745697,145.378647
18284,0,1.202606,2.663521,2.087128,-86.456497,228.864761,168.206924,0.734050,2.172533,2.278290,132.380554,212.753387,145.363998
18285,0,1.201981,2.663408,2.087193,-86.454514,228.873062,168.210236,0.744862,2.168500,2.284789,132.462250,213.022568,145.730179
18286,0,1.202040,2.663462,2.087152,-86.458534,228.870438,168.208496,0.713707,2.180177,2.265379,132.234985,212.515793,144.772446
18287,0,1.202181,2.663428,2.087353,-86.456642,228.873993,168.207474,0.721524,2.177756,2.268921,132.274857,212.674133,144.972260
18288,0,1.202345,2.663547,2.087253,-86.454170,228.876007,168.212189,0.725525,2.176347,2.270671,132.308517,212.774017,145.080750
18289,0,1.202515,2.663479,2.087364,-86.453751,228.875031,168.212128,0.733483,2.178574,2.266201,132.139816,212.693924,144.892471
18290,0,1.202276,2.663465,2.087261,-86.457870,228.874725,168.205673,0.739416,2.177913,2.266551,132.057297,212.653290,145.104675
18291,0,1.202277,2.663469,2.087257,-86.458389,228.876160,168.208755,0.740009,2.177793,2.266665,132.067612,212.720718,145.166534
18292,0,1.201852,2.663505,2.087118,-86.461250,228.875748,168.206970,0.746998,2.177060,2.268674,131.979568,212.694443,145.033615
18293,0,1.202298,2.663521,2.087189,-86.456963,228.872787,168.205139,0.733012,2.178362,2.264917,132.177673,212.919403,145.249573
18294,0,1.202371,2.663476,2.087044,-86.461273,228.871719,168.201248,0.728233,2.176419,2.270871,132.404480,212.994980,145.177841
18295,0,1.202430,2.663534,2.087182,-86.458153,228.868652,168.198105,0.732322,2.177288,2.268736,132.274933,212.891266,145.264404
18296,0,1.202478,2.663496,2.087296,-86.453918,228.867844,168.195572,0.735054,2.177422,2.271446,132.284988,212.881104,145.212189
18297,0,1.202259,2.663588,2.087276,-86.451767,228.863251,168.191986,0.733472,2.176658,2.269272,132.210999,213.013824,145.459213
18298,0,1.202367,2.663562,2.087044,-86.448761,228.861420,168.192825,0.727650,2.175714,2.271922,132.384964,212.932831,145.262589
18299,0,1.202347,2.663385,2.087335,-86.446297,228.857071,168.188400,0.742057,2.177103,2.274214,132.208160,212.943192,145.234619
18300,0,1.202301,2.663361,2.087451,-86.446869,228.854523,168.188873,0.736282,2.176570,2.272680,132.211960,213.013245,145.321442
18301,0,1.202484,2.663426,2.087379,-86.447441,228.850784,168.188858,0.729762,2.175828,2.272256,132.294601,213.051453,145.317535
18302,0,1.201906,2.663534,2.087153,-86.445274,228.846603,168.185944,0.725298,2.175326,2.273885,132.413635,213.005066,145.152252
18303,0,1.202226,2.663559,2.086985,-86.446121,228.848450,168.187271,0.724679,2.175349,2.273431,132.405029,212.998581,145.125290
18304,0,1.202285,2.663478,2.087172,-86.447182,228.846252,168.190491,0.727268,2.176008,2.274342,132.367020,212.984955,145.060349
18305,0,1.202148,2.663402,2.087331,-86.444885,228.840820,168.186691,0.728151,2.173584,2.273309,132.314774,213.064133,145.084122
