Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
12042,0,0.792222,2.712687,1.731362,-103.434418,236.887894,142.717270,0.910940,2.136953,2.095934,112.436470,220.131180,135.356796
12043,0,0.789856,2.712764,1.728795,-103.525009,236.955841,142.832275,0.912893,2.138615,2.094492,112.507652,220.170700,135.489929
12044,0,0.787924,2.712497,1.727105,-103.611031,237.031448,142.950943,0.914864,2.140383,2.092968,112.574417,220.216415,135.626160
12045,0,0.785642,2.712584,1.725017,-103.685699,237.101730,143.049637,0.916796,2.142406,2.091235,112.650124,220.264389,135.773727
12046,0,0.784643,2.712292,1.723992,-103.755463,237.158447,143.136703,0.918997,2.144465,2.089580,112.722527,220.308792,135.911560
12047,0,0.783025,2.712246,1.722482,-103.818550,237.201111,143.196350,0.921541,2.146430,2.087970,112.792694,220.354355,136.049805
12048,0,0.781744,2.711988,1.721445,-103.870773,237.235519,143.253174,0.923302,2.148382,2.086181,112.857208,220.397629,136.182037
12049,0,0.780081,2.711715,1.720638,-103.920113,237.256439,143.286682,0.925325,2.150254,2.084533,112.925423,220.437973,136.307098
12050,0,0.778662,2.711643,1.719660,-103.958260,237.268066,143.303085,0.927093,2.152120,2.082706,112.983315,220.482422,136.434052
12051,0,0.777926,2.711498,1.719425,-103.984856,237.276947,143.315521,0.928907,2.153672,2.081481,113.040138,220.528152,136.555069
12052,0,0.777610,2.711266,1.719403,-104.001350,237.282120,143.310089,0.930134,2.155099,2.080137,113.082481,220.564362,136.670135
12053,0,0.778109,2.711440,1.719249,-103.999451,237.283356,143.296219,0.931334,2.156380,2.078874,113.126617,220.595993,136.772629
12054,0,0.778003,2.711450,1.719220,-103.986725,237.278030,143.269608,0.931903,2.157355,2.077906,113.155228,220.630768,136.863266
12055,0,0.779400,2.711873,1.719558,-103.960968,237.266785,143.238495,0.931506,2.158083,2.076885,113.173996,220.656281,136.926376
12056,0,0.780262,2.712039,1.719900,-103.921852,237.250565,143.197952,0.930938,2.158293,2.076398,113.179054,220.688889,136.977081
12057,0,0.781368,2.712382,1.720503,-103.865395,237.223114,143.159439,0.930275,2.158252,2.076056,113.182648,220.720474,136.997055
12058,0,0.782756,2.712555,1.721784,-103.803452,237.182617,143.102859,0.928769,2.158105,2.075559,113.183388,220.741302,136.997543
12059,0,0.784870,2.712677,1.723720,-103.735046,237.133041,143.043655,0.927319,2.157910,2.075031,113.178207,220.772491,136.984268
12060,0,0.786438,2.712775,1.725361,-103.659302,237.073502,142.969070,0.926089,2.157800,2.074585,113.176888,220.807373,136.967239
12061,0,0.788433,2.712941,1.727123,-103.574348,237.014832,142.887436,0.924817,2.157793,2.073889,113.174278,220.839294,136.944366
12062,0,0.791117,2.712970,1.729438,-103.494247,236.942612,142.802811,0.923863,2.158061,2.072994,113.182999,220.867584,136.922302
12063,0,0.793892,2.712951,1.731890,-103.405266,236.869095,142.703018,0.923364,2.158428,2.072052,113.192329,220.893860,136.915192
12064,0,0.796827,2.713058,1.733969,-103.313606,236.801285,142.599884,0.923087,2.158987,2.071255,113.206886,220.924515,136.912201
12065,0,0.799413,2.713431,1.736056,-103.207344,236.720642,142.486038,0.923270,2.159601,2.070328,113.223976,220.943024,136.920319
12066,0,0.802664,2.713628,1.738673,-103.093582,236.640579,142.369186,0.923927,2.160308,2.069725,113.252228,220.963684,136.953537
12067,0,0.805954,2.714105,1.740712,-102.957619,236.558380,142.240982,0.924644,2.161006,2.069431,113.290550,220.966721,136.989334
12068,0,0.808929,2.714462,1.743443,-102.824211,236.471512,142.105179,0.925672,2.161600,2.069276,113.334770,220.972946,137.035614
12069,0,0.812095,2.714916,1.745120,-102.710114,236.402939,141.980545,0.926537,2.162002,2.069058,113.381653,220.982086,137.099350
12070,0,0.815090,2.715308,1.746972,-102.604462,236.332047,141.857117,0.927326,2.162191,2.069263,113.422729,220.995071,137.144485
12071,0,0.817374,2.715505,1.748071,-102.539299,236.276733,141.749634,0.927461,2.162369,2.069075,113.463463,221.017746,137.190323
12072,0,0.819621,2.716091,1.748832,-102.493179,236.241180,141.657852,0.927872,2.162568,2.068964,113.503799,221.042206,137.233948
12073,0,0.820489,2.716131,1.749170,-102.471291,236.225098,141.588531,0.927774,2.162962,2.068317,113.534065,221.074326,137.257095
12074,0,0.820878,2.716275,1.749167,-102.462273,236.220886,141.545166,0.927486,2.163401,2.067551,113.560684,221.110031,137.254883
12075,0,0.820274,2.716294,1.748556,-102.472786,236.227997,141.529861,0.926864,2.164051,2.066256,113.576134,221.144135,137.262497
12076,0,0.818875,2.716294,1.747272,-102.505608,236.251373,141.546463,0.926547,2.164735,2.064793,113.578529,221.183121,137.256561
12077,0,0.817681,2.716390,1.745981,-102.555870,236.285965,141.590820,0.925716,2.165326,2.063242,113.578278,221.230988,137.256592
12078,0,0.815926,2.716358,1.744310,-102.606140,236.329422,141.656540,0.924790,2.166016,2.061709,113.565613,221.270935,137.244064
12079,0,0.814223,2.716415,1.742881,-102.648666,236.367493,141.735184,0.923841,2.166506,2.060296,113.542824,221.306244,137.247971
12080,0,0.812938,2.716325,1.742608,-102.684387,236.403427,141.814880,0.922733,2.166964,2.058989,113.500893,221.339294,137.276794
12081,0,0.812244,2.716189,1.742808,-102.710800,236.445328,141.905151,0.921508,2.166979,2.058164,113.456680,221.370209,137.324829
12082,0,0.811630,2.715632,1.743329,-102.731133,236.470123,141.983231,0.919741,2.166916,2.057373,113.409744,221.391006,137.382812
12083,0,0.810444,2.715175,1.743656,-102.753952,236.478836,142.054459,0.918382,2.166678,2.056926,113.342583,221.406418,137.457214
12084,0,0.810714,2.714831,1.744233,-102.777092,236.472992,142.116699,0.916422,2.166255,2.056632,113.281342,221.413116,137.534332
12085,0,0.810856,2.714388,1.744882,-102.796242,236.452713,142.169998,0.914736,2.165821,2.056322,113.201660,221.424347,137.629608
12086,0,0.810331,2.713864,1.745577,-102.812859,236.422958,142.201080,0.912785,2.165454,2.055933,113.112740,221.436584,137.729965
12087,0,0.809401,2.713507,1.746354,-102.815041,236.393005,142.225861,0.910470,2.165163,2.055034,113.026154,221.449249,137.821335
12088,0,0.809537,2.713187,1.747304,-102.805557,236.362320,142.232819,0.908692,2.164814,2.054505,112.938492,221.463928,137.896317
12089,0,0.809379,2.712681,1.748501,-102.787148,236.336990,142.236191,0.906761,2.164790,2.053277,112.867920,221.467285,137.944229
12090,0,0.809844,2.712259,1.749944,-102.766151,236.308945,142.225311,0.905068,2.164766,2.052396,112.781509,221.478699,137.989502
12091,0,0.810176,2.712240,1.750643,-102.748978,236.288788,142.220627,0.903207,2.164773,2.051345,112.697433,221.495377,138.022934
12092,0,0.811027,2.712280,1.751036,-102.733467,236.271591,142.210571,0.901511,2.164814,2.050085,112.623482,221.511002,138.043243
12093,0,0.812150,2.712411,1.751099,-102.720413,236.264069,142.204544,0.899473,2.164772,2.048772,112.555046,221.525452,138.055161
12094,0,0.812552,2.712665,1.750708,-102.718163,236.266800,142.186691,0.897964,2.164711,2.047949,112.487640,221.543396,138.059067
12095,0,0.813105,2.713050,1.750010,-102.731773,236.283356,142.179474,0.896261,2.164676,2.046909,112.420311,221.565536,138.069901
12096,0,0.812199,2.713171,1.748490,-102.769897,236.323944,142.191254,0.894521,2.164612,2.045812,112.353592,221.577469,138.081085
12097,0,0.810129,2.713297,1.746203,-102.834129,236.380157,142.204819,0.893080,2.164524,2.045111,112.304199,221.596130,138.099136
12098,0,0.808171,2.713700,1.743294,-102.910172,236.448425,142.230698,0.891970,2.164369,2.044618,112.247383,221.610474,138.141556
12099,0,0.806336,2.714099,1.740452,-102.973091,236.526108,142.254791,0.890974,2.164115,2.044259,112.203987,221.617859,138.173370
12100,0,0.804169,2.714483,1.738694,-103.022743,236.603424,142.266342,0.890095,2.163951,2.043889,112.163216,221.629684,138.210876
12101,0,0.802543,2.714881,1.736388,-103.059929,236.677551,142.276978,0.889096,2.163874,2.043482,112.123138,221.639954,138.260666
12102,0,0.801786,2.714782,1.735139,-103.089897,236.722443,142.283020,0.888254,2.163992,2.042711,112.091293,221.650864,138.307236
12103,0,0.800734,2.715050,1.733634,-103.121437,236.747452,142.300430,0.887948,2.164133,2.042310,112.058067,221.669937,138.355392
12104,0,0.801072,2.715358,1.732867,-103.147827,236.745667,142.307007,0.887571,2.164393,2.041497,112.036041,221.688995,138.397324
12105,0,0.801352,2.715323,1.733192,-103.167908,236.741211,142.320267,0.886789,2.164643,2.040608,112.016212,221.709335,138.432602
12106,0,0.801452,2.715058,1.733754,-103.164093,236.733521,142.335556,0.886209,2.164991,2.039794,112.002136,221.736389,138.459503
12107,0,0.801660,2.714573,1.735643,-103.142334,236.720032,142.341797,0.885533,2.165267,2.038828,111.981926,221.760056,138.479218
12108,0,0.801848,2.714111,1.736821,-103.107956,236.705704,142.354401,0.884792,2.165505,2.038119,111.970215,221.788940,138.495529
12109,0,0.802430,2.713701,1.738437,-103.077545,236.670776,142.351425,0.884018,2.165734,2.037208,111.947342,221.819000,138.518753
12110,0,0.803425,2.713697,1.739749,-103.040459,236.630341,142.345764,0.883208,2.165920,2.036382,111.937080,221.848969,138.528351
12111,0,0.804367,2.713685,1.740457,-103.006653,236.584381,142.337006,0.882475,2.165975,2.035814,111.925034,221.868286,138.544724
12112,0,0.806096,2.713814,1.741551,-102.963921,236.536484,142.309052,0.881589,2.166013,2.035326,111.913551,221.888947,138.560791
12113,0,0.807025,2.713895,1.742647,-102.919746,236.497910,142.287582,0.880908,2.166165,2.034735,111.900764,221.906174,138.584549
12114,0,0.808229,2.714038,1.743766,-102.874062,236.467728,142.254578,0.880275,2.166343,2.034176,111.889069,221.923523,138.608231
12115,0,0.808747,2.713925,1.744704,-102.837456,236.447159,142.219040,0.879738,2.166516,2.033537,111.873528,221.948120,138.642075
12116,0,0.809682,2.713729,1.745683,-102.811539,236.433365,142.186066,0.879151,2.166684,2.032756,111.859070,221.970886,138.689331
12117,0,0.810107,2.713746,1.745415,-102.810593,236.428558,142.149109,0.878639,2.166755,2.032401,111.841576,221.990921,138.719131
12118,0,0.809913,2.713862,1.744792,-102.829384,236.432617,142.126038,0.877877,2.167041,2.031634,111.818634,222.015457,138.757889
12119,0,0.809445,2.714224,1.743827,-102.854568,236.444412,142.101395,0.877086,2.167382,2.031246,111.808128,222.042114,138.802826
12120,0,0.809054,2.714576,1.742468,-102.869682,236.472000,142.088776,0.877098,2.167711,2.030968,111.809464,222.063339,138.834015
12121,0,0.808528,2.714993,1.741458,-102.875771,236.502350,142.078857,0.877074,2.167937,2.030751,111.816505,222.075623,138.869827
12122,0,0.808038,2.715169,1.740616,-102.874352,236.530380,142.065125,0.877181,2.168019,2.030639,111.842766,222.094070,138.897354
12123,0,0.807625,2.715410,1.739644,-102.881912,236.554245,142.062683,0.877366,2.168145,2.030672,111.878555,222.107986,138.916748
12124,0,0.807174,2.715649,1.738773,-102.894829,236.569550,142.070786,0.877615,2.168353,2.030701,111.926102,222.123428,138.921051
12125,0,0.807244,2.715835,1.738123,-102.908073,236.572922,142.077072,0.878209,2.168713,2.030362,111.976234,222.139755,138.912109
12126,0,0.807354,2.715676,1.738539,-102.912407,236.571899,142.088028,0.878532,2.169245,2.030066,112.025749,222.165390,138.907562
12127,0,0.807509,2.715326,1.739228,-102.915298,236.568771,142.103607,0.879569,2.169777,2.029613,112.085640,222.199326,138.887299
12128,0,0.807402,2.715057,1.739976,-102.909653,236.566223,142.116348,0.879854,2.170367,2.029010,112.133675,222.228195,138.869141
12129,0,0.807490,2.714732,1.741359,-102.901917,236.556061,142.131607,0.880651,2.171096,2.028360,112.181931,222.259018,138.844376
12130,0,0.806891,2.714373,1.741740,-102.904671,236.541245,142.153534,0.881190,2.171642,2.027776,112.220673,222.282196,138.831787
12131,0,0.807393,2.714139,1.742262,-102.908180,236.527725,142.175598,0.881229,2.172088,2.027133,112.255974,222.299088,138.819153
12132,0,0.807016,2.714078,1.742178,-102.912697,236.511917,142.187958,0.881768,2.172384,2.026902,112.289719,222.311661,138.814697
12133,0,0.807081,2.714275,1.742309,-102.904289,236.503815,142.200119,0.881842,2.172621,2.026611,112.309814,222.315842,138.810074
12134,0,0.807111,2.714200,1.742143,-102.893631,236.500000,142.202194,0.881749,2.172561,2.026654,112.320290,222.325363,138.827927
12135,0,0.807185,2.714220,1.742295,-102.889923,236.508957,142.204269,0.881857,2.172402,2.026958,112.317619,222.326752,138.846085
12136,0,0.807574,2.714360,1.742420,-102.884895,236.515747,142.198990,0.881877,2.172214,2.027312,112.311058,222.320969,138.861420
12137,0,0.807151,2.714449,1.741682,-102.891823,236.529236,142.199524,0.881699,2.172054,2.027455,112.299728,222.304810,138.883713
12138,0,0.807445,2.714622,1.741370,-102.901100,236.533554,142.185043,0.881381,2.171765,2.027904,112.279198,222.293961,138.896088
12139,0,0.807859,2.714824,1.741001,-102.904922,236.534546,142.170059,0.881423,2.171437,2.028336,112.250862,222.278717,138.905045
12140,0,0.807815,2.714882,1.740980,-102.905121,236.535019,142.149551,0.880959,2.171200,2.028528,112.221680,222.259201,138.904297
12141,0,0.807565,2.714959,1.740731,-102.900269,236.534424,142.123215,0.880720,2.171060,2.028625,112.190834,222.242798,138.890640
12142,0,0.807213,2.714890,1.740417,-102.900589,236.539017,142.105560,0.880230,2.170843,2.028543,112.150383,222.229584,138.874329
12143,0,0.807410,2.714889,1.740525,-102.900429,236.539490,142.092957,0.879735,2.170428,2.028877,112.119247,222.220016,138.855011
12144,0,0.806820,2.714836,1.740012,-102.905487,236.540268,142.088531,0.879530,2.170221,2.029072,112.083328,222.208771,138.837006
12145,0,0.806516,2.714854,1.740339,-102.905891,236.537918,142.094147,0.878898,2.170025,2.028929,112.054550,222.191299,138.821991
12146,0,0.807457,2.714818,1.740714,-102.903915,236.535934,142.096527,0.878407,2.169700,2.029179,112.021774,222.181885,138.813843
12147,0,0.807684,2.714882,1.740938,-102.904655,236.537918,142.109406,0.878213,2.169371,2.029521,111.997993,222.177246,138.815170
12148,0,0.808061,2.714876,1.741327,-102.900330,236.540970,142.116241,0.877825,2.169124,2.029633,111.990242,222.166718,138.799744
12149,0,0.808193,2.714866,1.741289,-102.898506,236.541580,142.115158,0.877796,2.168966,2.029844,111.983635,222.168427,138.799744
12150,0,0.807942,2.714880,1.741173,-102.891174,236.541397,142.120209,0.877741,2.168968,2.029928,111.989761,222.164047,138.792480
12151,0,0.807972,2.714858,1.741445,-102.886658,236.537857,142.132019,0.877973,2.168991,2.030002,112.001564,222.166443,138.805038
12152,0,0.808058,2.714793,1.741633,-102.882919,236.534561,142.146332,0.878285,2.169175,2.029879,112.013214,222.174072,138.830902
12153,0,0.807874,2.714895,1.741251,-102.884766,236.534180,142.161621,0.878513,2.169420,2.029731,112.027634,222.184219,138.856003
12154,0,0.807684,2.714829,1.741272,-102.888252,236.536911,142.164749,0.878716,2.169766,2.029361,112.056229,222.190536,138.867920
12155,0,0.807581,2.714761,1.741120,-102.899757,236.539230,142.175354,0.879377,2.169993,2.029300,112.081970,222.206833,138.891769
12156,0,0.807487,2.714643,1.741091,-102.902588,236.544342,142.176682,0.879537,2.170376,2.028872,112.107605,222.221054,138.908325
12157,0,0.807559,2.714737,1.741014,-102.907181,236.544891,142.177277,0.879939,2.170666,2.028664,112.127762,222.235016,138.911423
12158,0,0.807472,2.714645,1.741056,-102.917114,236.541000,142.175110,0.880092,2.170966,2.028189,112.136284,222.244827,138.922485
12159,0,0.807196,2.714648,1.741025,-102.920570,236.537872,142.174759,0.880044,2.171182,2.027877,112.149452,222.254913,138.925415
12160,0,0.807637,2.714736,1.741133,-102.921623,236.538742,142.176468,0.880202,2.171302,2.027913,112.164688,222.265274,138.915268
12161,0,0.807249,2.714803,1.740688,-102.916985,236.540131,142.174164,0.880106,2.171386,2.027668,112.184807,222.275818,138.908966
12162,0,0.807317,2.714865,1.740685,-102.910591,236.539124,142.169495,0.880269,2.171498,2.027632,112.205307,222.280228,138.895691
12163,0,0.807467,2.715011,1.740523,-102.902740,236.538910,142.159195,0.880440,2.171529,2.027587,112.217392,222.284683,138.876099
12164,0,0.807992,2.714906,1.741056,-102.899384,236.541229,142.152130,0.880598,2.171613,2.027564,112.216286,222.286469,138.869446
12165,0,0.808095,2.714939,1.741269,-102.902130,236.537994,142.151184,0.880709,2.171533,2.027747,112.208458,222.290451,138.868851
12166,0,0.808027,2.714926,1.741262,-102.908264,236.535278,142.150833,0.880690,2.171535,2.027823,112.203262,222.285645,138.870239
12167,0,0.807816,2.714653,1.741417,-102.907364,236.537827,142.152512,0.880490,2.171516,2.027735,112.194565,222.280563,138.873108
12168,0,0.808118,2.714718,1.741308,-102.911430,236.533279,142.145020,0.880351,2.171383,2.027781,112.191299,222.272064,138.866562
12169,0,0.807881,2.714723,1.741446,-102.903572,236.531662,142.128937,0.880026,2.171310,2.027754,112.185356,222.258804,138.849670
12170,0,0.807698,2.714761,1.741193,-102.899124,236.536331,142.116180,0.880044,2.171046,2.028182,112.170959,222.253174,138.844009
12171,0,0.807131,2.714584,1.741240,-102.892586,236.534409,142.104904,0.879824,2.170892,2.028262,112.149406,222.243805,138.839523
12172,0,0.807554,2.714643,1.741422,-102.895973,236.537811,142.110748,0.879634,2.170534,2.028799,112.128693,222.239197,138.848221
12173,0,0.807301,2.714709,1.741050,-102.898201,236.540665,142.118530,0.879550,2.170414,2.028821,112.110771,222.225006,138.856171
12174,0,0.807604,2.714834,1.740698,-102.908829,236.541565,142.136887,0.879299,2.170261,2.028873,112.094383,222.221741,138.865662
12175,0,0.807415,2.714845,1.740601,-102.912987,236.544479,142.144043,0.879194,2.170144,2.028929,112.084137,222.210007,138.857941
12176,0,0.807598,2.714920,1.740597,-102.909988,236.548035,142.146713,0.879008,2.170071,2.028993,112.082832,222.211975,138.858551
12177,0,0.807587,2.714889,1.740938,-102.895714,236.546661,142.144928,0.878870,2.169973,2.028944,112.082970,222.211258,138.844391
12178,0,0.807285,2.714801,1.740945,-102.889786,236.544479,142.145447,0.878811,2.170058,2.028829,112.082291,222.212234,138.841278
12179,0,0.807470,2.714830,1.741286,-102.886925,236.542068,142.144943,0.878901,2.170038,2.028908,112.081367,222.219040,138.841354
12180,0,0.807441,2.714786,1.741115,-102.893539,236.536087,142.146179,0.878861,2.170173,2.028734,112.087791,222.218643,138.838608
12181,0,0.807649,2.714718,1.741212,-102.901688,236.535110,142.143066,0.879109,2.170208,2.028852,112.091019,222.220215,138.837112
12182,0,0.807441,2.714697,1.741218,-102.903526,236.530029,142.132233,0.879389,2.170344,2.028700,112.104446,222.222412,138.831512
12183,0,0.808003,2.714887,1.741260,-102.902016,236.530380,142.126770,0.879457,2.170485,2.028615,112.109566,222.228210,138.839508
12184,0,0.807713,2.714757,1.741215,-102.900116,236.534592,142.133362,0.879610,2.170487,2.028634,112.122520,222.234879,138.853165
12185,0,0.807945,2.714815,1.741355,-102.903122,236.537521,142.142914,0.879743,2.170594,2.028656,112.127815,222.241745,138.873642
12186,0,0.808034,2.714818,1.741364,-102.908226,236.537918,142.160416,0.879750,2.170750,2.028431,112.132950,222.245911,138.897202
12187,0,0.807774,2.714859,1.741104,-102.916580,236.534790,142.172333,0.879753,2.170910,2.028155,112.141182,222.253601,138.916122
12188,0,0.807444,2.714903,1.740800,-102.916641,236.534729,142.175217,0.879971,2.170890,2.028322,112.153343,222.257385,138.910538
12189,0,0.807573,2.714910,1.740742,-102.913612,236.539749,142.170151,0.880034,2.171100,2.028035,112.160164,222.267410,138.906479
12190,0,0.807487,2.714875,1.740897,-102.909218,236.542419,142.153305,0.880158,2.171189,2.027931,112.163773,222.270920,138.894821
12191,0,0.807634,2.714865,1.740952,-102.908752,236.547928,142.141327,0.880046,2.171257,2.027892,112.164429,222.275726,138.881516
12192,0,0.807613,2.714823,1.740872,-102.912315,236.547394,142.135086,0.880109,2.171256,2.027822,112.166855,222.277725,138.868729
12193,0,0.807798,2.714703,1.741188,-102.914642,236.548050,142.142471,0.879968,2.171245,2.027838,112.169502,222.280060,138.862473
12194,0,0.807692,2.714834,1.741192,-102.914215,236.541946,142.145599,0.879829,2.171185,2.027819,112.168358,222.273911,138.861053
12195,0,0.807674,2.714766,1.741131,-102.910973,236.539322,142.151489,0.879803,2.171128,2.027899,112.164627,222.269806,138.864975
12196,0,0.807683,2.714796,1.741093,-102.901283,236.540436,142.154617,0.879750,2.171009,2.028091,112.154793,222.261429,138.864044
12197,0,0.807540,2.714715,1.741509,-102.895248,236.543381,142.156937,0.879622,2.170844,2.028126,112.149559,222.262283,138.870667
12198,0,0.807726,2.714867,1.741205,-102.896790,236.550659,142.166458,0.879764,2.170762,2.028320,112.139488,222.261871,138.882812
12199,0,0.807486,2.714899,1.740953,-102.906166,236.549011,142.174561,0.879804,2.170632,2.028539,112.133865,222.255936,138.893158
12200,0,0.807676,2.714912,1.741017,-102.911041,236.544846,142.177155,0.879598,2.170572,2.028610,112.120575,222.248489,138.906784
12201,0,0.808096,2.714962,1.740997,-102.913078,236.541901,142.174622,0.879383,2.170512,2.028425,112.111732,222.242889,138.904022
12202,0,0.807552,2.714743,1.741051,-102.912613,236.540573,142.161942,0.879478,2.170509,2.028553,112.107040,222.235291,138.895996
12203,0,0.807432,2.714800,1.740917,-102.907616,236.538513,142.145309,0.879362,2.170467,2.028661,112.104012,222.231873,138.881393
12204,0,0.807206,2.714753,1.740838,-102.905624,236.540710,142.142471,0.879557,2.170530,2.028580,112.110611,222.230988,138.872559
12205,0,0.807325,2.714737,1.740815,-102.905464,236.540894,142.139160,0.879709,2.170521,2.028687,112.113495,222.231934,138.861237
12206,0,0.807776,2.714863,1.740905,-102.903938,236.537155,142.139664,0.879520,2.170588,2.028383,112.117523,222.231705,138.857437
12207,0,0.807456,2.714867,1.740951,-102.901421,236.535004,142.146286,0.879673,2.170545,2.028529,112.119804,222.236053,138.861221
12208,0,0.807809,2.714797,1.741156,-102.903534,236.533691,142.145203,0.879430,2.170529,2.028537,112.121147,222.238937,138.860046
12209,0,0.808063,2.714743,1.741488,-102.904449,236.536987,142.145462,0.879715,2.170632,2.028430,112.117905,222.242340,138.867325
12210,0,0.807736,2.714745,1.741111,-102.908585,236.540787,142.148590,0.879575,2.170589,2.028553,112.125572,222.243103,138.856903
12211,0,0.807657,2.714828,1.741112,-102.910896,236.537125,142.137711,0.879639,2.170725,2.028360,112.134224,222.245651,138.850220
12212,0,0.807577,2.714818,1.741003,-102.907280,236.534668,142.129456,0.879658,2.170786,2.028247,112.141800,222.243454,138.839325
12213,0,0.808124,2.714932,1.741149,-102.902237,236.533951,142.127823,0.879780,2.170862,2.028174,112.152512,222.247177,138.834839
12214,0,0.807727,2.714788,1.741274,-102.895142,236.531250,142.117477,0.879859,2.170939,2.028134,112.163010,222.252243,138.836349
12215,0,0.807505,2.714836,1.740999,-102.893356,236.533813,142.117386,0.879791,2.171005,2.027995,112.167259,222.254379,138.835205
12216,0,0.807849,2.714731,1.741352,-102.898994,236.535538,142.115540,0.880040,2.171058,2.027999,112.166679,222.256027,138.842102
12217,0,0.807639,2.714698,1.741053,-102.905365,236.536880,142.118134,0.880047,2.171063,2.028034,112.163078,222.259079,138.849548
12218,0,0.807679,2.714801,1.741139,-102.907715,236.532425,142.127380,0.879956,2.171045,2.027960,112.166245,222.257874,138.856537
12219,0,0.807590,2.714820,1.741185,-102.903160,236.532196,142.136520,0.880014,2.170992,2.028118,112.158737,222.258301,138.870483
12220,0,0.807877,2.714720,1.741349,-102.902695,236.533173,142.141281,0.879819,2.170964,2.028146,112.158745,222.254288,138.873001
12221,0,0.807757,2.714811,1.741337,-102.899063,236.534515,142.145386,0.879835,2.170941,2.028149,112.150955,222.255951,138.876160
12222,0,0.807795,2.714823,1.741249,-102.899818,236.538101,142.139389,0.879856,2.170854,2.028251,112.151024,222.250549,138.857803
12223,0,0.807733,2.714850,1.741035,-102.902313,236.538132,142.138123,0.879679,2.170787,2.028260,112.144745,222.250870,138.859131
12224,0,0.807456,2.714881,1.740795,-102.905960,236.540558,142.142868,0.879765,2.170775,2.028363,112.143349,222.250381,138.855774
12225,0,0.807716,2.714981,1.740912,-102.901054,236.535294,142.145111,0.879886,2.170664,2.028456,112.135765,222.245926,138.850861
12226,0,0.807905,2.714872,1.741147,-102.902855,236.537216,142.148621,0.879736,2.170677,2.028445,112.132950,222.242966,138.856506
12227,0,0.807876,2.714859,1.741246,-102.907082,236.539368,142.156403,0.879811,2.170665,2.028407,112.119118,222.244537,138.872513
12228,0,0.807786,2.714750,1.741397,-102.914581,236.542694,142.165619,0.879756,2.170650,2.028406,112.112602,222.243317,138.880356
12229,0,0.807950,2.714818,1.740918,-102.921669,236.550461,142.177124,0.879689,2.170691,2.028455,112.111137,222.245468,138.889679
12230,0,0.807924,2.714858,1.740855,-102.924881,236.545761,142.179489,0.879465,2.170734,2.028256,112.108070,222.247711,138.897415
12231,0,0.807742,2.714773,1.741085,-102.915947,236.544952,142.173935,0.879670,2.170665,2.028451,112.112228,222.247604,138.890717
12232,0,0.808335,2.714945,1.741220,-102.908562,236.546249,142.171982,0.879661,2.170640,2.028445,112.118645,222.252075,138.890930
12233,0,0.808096,2.714839,1.741293,-102.909889,236.546997,142.161865,0.879769,2.170668,2.028498,112.119202,222.254379,138.886902
12234,0,0.807508,2.714849,1.740908,-102.908669,236.553162,142.154480,0.879486,2.170702,2.028425,112.127022,222.257172,138.879745
12235,0,0.807719,2.714854,1.740908,-102.913063,236.555679,142.152542,0.879834,2.170735,2.028411,112.134338,222.257523,138.871414
12236,0,0.808050,2.715057,1.740841,-102.911453,236.555511,142.152435,0.879774,2.170768,2.028399,112.138329,222.261215,138.867142
12237,0,0.807753,2.714906,1.740874,-102.908562,236.551529,142.146439,0.879855,2.170835,2.028340,112.143806,222.264252,138.863815
12238,0,0.807852,2.714853,1.741219,-102.906265,236.549026,142.149887,0.879606,2.170927,2.028141,112.141502,222.267868,138.873123
12239,0,0.807914,2.714789,1.741308,-102.905678,236.550507,142.155945,0.879815,2.170962,2.028158,112.145523,222.265289,138.870438
12240,0,0.808015,2.714898,1.741078,-102.911339,236.550049,142.160400,0.879703,2.170992,2.027985,112.141907,222.271912,138.879456
12241,0,0.807942,2.714819,1.740973,-102.916962,236.550446,142.159668,0.879740,2.171042,2.028003,112.144051,222.267151,138.876663
12242,0,0.807667,2.714775,1.741208,-102.917328,236.549179,142.163879,0.879671,2.171004,2.027995,112.143150,222.273804,138.880615
12243,0,0.807893,2.714879,1.741135,-102.913597,236.546829,142.164017,0.879880,2.171002,2.028130,112.138718,222.267670,138.886536
12244,0,0.807385,2.714774,1.741107,-102.908424,236.543259,142.166840,0.879754,2.170994,2.028151,112.143799,222.263809,138.887924
12245,0,0.807709,2.714721,1.741164,-102.910095,236.543350,142.166870,0.879708,2.170966,2.028189,112.146561,222.256470,138.887085
12246,0,0.807615,2.714695,1.741264,-102.909889,236.542709,142.166199,0.879646,2.170907,2.028206,112.143364,222.254318,138.892746
12247,0,0.807698,2.714882,1.740860,-102.912361,236.541794,142.166290,0.879692,2.170889,2.028140,112.138191,222.248657,138.885056
12248,0,0.807809,2.714896,1.740930,-102.913063,236.532974,142.155823,0.879623,2.170897,2.028151,112.138405,222.241913,138.875992
12249,0,0.807402,2.714856,1.740795,-102.912918,236.531631,142.148392,0.879417,2.170857,2.028090,112.136017,222.240173,138.866974
12250,0,0.807787,2.714784,1.741244,-102.903984,236.529312,142.136032,0.879900,2.170797,2.028327,112.136093,222.239853,138.861084
12251,0,0.808102,2.714785,1.741345,-102.898438,236.529739,142.130371,0.879737,2.170795,2.028255,112.133400,222.239502,138.852448
12252,0,0.807903,2.714828,1.741318,-102.899544,236.533020,142.127716,0.880027,2.170752,2.028454,112.134460,222.240524,138.848312
